Unix time,low,high,open,close,volume
1630965600,52124.32,52142.32,52124.34,52132.12,0.00249133
1630965660,52115.71,52137.26,52132.1,52115.73,0.0023001
1630965720,52115.71,52217,52115.71,52131.09,0.00230003
1630965780,52131.07,52380.99,52131.07,52380.99,19.49026132
1630965840,52234.05,52380.99,52380.97,52234.07,0.21329079
1630965900,52169.26,52234.07,52234.05,52232.06,0.003297
1630965960,52232.04,52428.13,52232.04,52267.6,0.20329445
1630966020,52267.58,52340.06,52267.58,52320.05,0.00229213
1630966080,52314.27,52340.52,52320.03,52314.29,0.00229141
1630966140,52314.27,52368.42,52314.27,52368.42,0.00329109
1630966200,52327.98,52381.88,52368.4,52328,0.00228966
1630966260,52322.18,52336.37,52327.98,52322.2,0.00329132
1630966320,52281.61,52428.13,52322.18,52281.63,0.20229232
1630966380,52274.99,52300.01,52281.61,52275.01,0.00229312
1630966440,52274.99,52428.13,52274.99,52288.22,0.00329297
1630966500,52288.2,52428.13,52288.2,52292.74,0.00229264
1630966560,52292.72,52340.07,52292.72,52340.07,0.00329171
1630966620,52335.03,52344.42,52340.05,52335.05,0.00229087
1630966680,52335.03,52374.06,52335.03,52374.06,0.00329021
1630966740,52374.04,52457.94,52374.04,52416.46,19.39783738
1630966800,52378.27,52505.15,52416.44,52424.46,0.06181834
1630966860,52424.44,52476.6,52424.44,52456.78,0.00228588
1630966920,52426.84,52459.39,52456.76,52459.39,0.00328646
1630966980,52459.37,52496.35,52459.37,52495.12,0.00328463
1630967040,52495.1,52513.37,52495.1,52513.37,19.33256623
1630967100,52494.77,52513.37,52513.35,52494.79,0.0033176
1630967160,52494.77,52560.63,52494.77,52498.94,0.00228368
1630967220,52498.92,52615.01,52498.92,52615.01,19.27211634
1630967280,52477,52615.01,52614.99,52477.02,0.00328163
1630967340,52477,52520.42,52477,52520.42,0.00428413
1630967400,52520.4,52610.74,52520.4,52605.92,0.00428049
1630967460,52605.9,52648.72,52605.9,52648.72,0.00902021
1630967520,52584.8,52648.72,52648.7,52584.82,0.00327836
1630967580,52553.2,52662.36,52584.8,52553.22,0.00228007
1630967640,52505.03,52553.22,52553.2,52505.05,0.2032823
1630967700,52461.65,52505.05,52505.03,52501.44,0.00805678
1630967760,52501.42,52523.99,52501.42,52523.99,0.00228349
1630967820,52499.24,52662.36,52523.97,52528.01,0.00228289
1630967880,52527.99,52551.93,52527.99,52530.9,0.00228217
1630967940,52530.54,52533.62,52530.88,52533.62,0.00608304
1630968000,52526.78,52549.12,52533.6,52526.8,0.00328218
1630968060,52479.55,52526.8,52526.78,52479.57,0.00418544
1630968120,52479.55,52662.36,52479.55,52490.96,0.00228324
1630968180,52481.69,52498.17,52490.94,52481.71,0.00228424
1630968240,52481.69,52506.95,52481.69,52506.95,0.00228426
1630968300,52506.93,52561.22,52506.93,52549.2,0.00228195
1630968360,52517.11,52549.2,52549.18,52517.13,0.00228272
1630968420,52510.57,52517.13,52517.11,52510.59,0.00228335
1630968480,52485.9,52510.59,52510.57,52485.92,0.0024733
1630968540,52479.37,52522.35,52485.9,52522.35,0.00228444
1630968600,52517.03,52533.76,52522.33,52517.05,0.00328274
1630968660,52504.22,52662.36,52517.03,52514.3,0.00228293
1630968720,52506.68,52526.42,52514.28,52506.7,0.00228312
1630968780,52506.68,52662.36,52506.68,52511.3,0.00418363
1630968840,52511.28,52548.98,52511.28,52548.98,0.00228255
1630968900,52545.5,52552.35,52548.96,52545.52,0.00328177
1630968960,52544.62,52574.83,52545.5,52574.83,0.00228177
1630969020,52547.41,52576.03,52574.81,52547.43,0.00328088
1630969080,52547.41,52565.59,52547.41,52565.59,0.00418021
1630969140,52565.57,52620.62,52565.57,52620.62,0.3114277
1630969200,52620.6,52679.59,52620.62,52679.59,9.625224131630969260,52557.51,52735.89,52679.57,52557.53,0.00227885
1630969320,52541.09,52557.53,52557.51,52541.11,0.20428156
1630969380,52490.61,52541.11,52541.09,52490.63,0.00418286
1630969440,52469.91,52490.63,52490.61,52469.93,0.20802126
1630969500,52430.3,52680.02,52469.91,52430.32,0.00428473
1630969560,52390.54,52430.32,52430.3,52422.05,0.20228789
1630969620,52399.36,52422.05,52422.03,52399.38,0.00228797
1630969680,52399.36,52433.67,52399.36,52433.67,0.00328791
1630969740,52429.01,52435.02,52433.65,52429.03,0.00228683
1630969800,52426.97,52429.03,52429.01,52426.99,0.00228707
1630969860,52410.9,52513.24,52426.97,52410.92,0.00328707
1630969920,52398.73,52513.24,52410.9,52417.66,0.00228767
1630969980,52417.64,52436.33,52417.64,52436.33,0.00228725
1630970040,52436.31,52472.13,52436.31,52472.13,0.0041867
1630970100,52419.63,52488.96,52472.11,52435.04,2.18865008
1630970160,52432.2,52435.82,52435.02,52435.82,0.01178683
1630970220,52435.8,52464.51,52435.8,52464.51,0.00228597
1630970280,52455.06,52513.24,52464.49,52461.22,0.00418807
1630970340,52442.89,52467.64,52461.2,52467.64,0.00608724
1630970400,52467.62,52522.97,52467.62,52522.97,0.00371374
1630970460,52502.77,52526.72,52522.95,52526.72,0.00228336
1630970520,52520.24,52527.04,52526.7,52520.26,0.00328281
1630970580,52507.18,52730.57,52520.24,52513.17,0.00608332
1630970640,52512.36,52528.05,52513.15,52528.05,0.00328322
1630970700,52528.03,52632.67,52528.03,52550.01,0.00608184
1630970760,52536.18,53000,52549.99,52536.2,0.20228214
1630970820,52536.18,53000,52536.18,52537.91,0.00227881
1630970880,52537.89,53000,52537.89,52612.45,0.21055383
1630970940,52578.12,52612.45,52612.43,52578.14,0.00607394
1630971000,52572.2,52581.78,52578.12,52581.78,0.00228064
1630971060,52581.76,52665.5,52581.76,52657.98,2.15944787
1630971120,52657.57,52685.01,52657.96,52685.01,0.00327692
1630971180,52684.99,52717.06,52684.99,52717.06,0.00716618
1630971240,52649.99,53000,52717.04,52650.01,0.01700839
1630971300,52649.99,53000,52649.99,52681.77,0.00227491
1630971360,52681.75,52716.59,52681.75,52699.81,0.00516929
1630971420,52684.08,52752.63,52699.79,52684.1,0.0032752
1630971480,52684.08,52754.55,52684.08,52754.55,0.17630779
1630971540,52698.48,53000,52754.53,52698.5,0.00416763
1630971600,52672.06,52698.5,52698.48,52672.08,0.20227586
1630971660,52665.45,53000,52672.06,52674.37,0.00517079
1630971720,52674.35,52731.19,52674.35,52698.05,0.002275
1630971780,52689.13,52698.05,52698.03,52689.15,0.00896463
1630971840,52680.67,52699.6,52689.13,52680.69,0.00227559
1630971900,52665.38,52692.35,52680.67,52692.35,0.00517171
1630971960,52692.33,52771.31,52692.33,52728.21,0.00227475
1630972020,52669.99,52728.21,52728.19,52670.01,0.00227514
1630972080,52646.53,52771.31,52669.99,52646.55,0.0060716
1630972140,52645.19,52652.71,52646.53,52652.71,0.00227758
1630972200,52652.69,52655.37,52652.69,52654.1,0.00227723
1630972260,52649.99,52664.4,52654.08,52664.4,0.00227726
1630972320,52649.2,52664.4,52664.38,52649.22,0.00227714
1630972380,52646.69,52659.59,52649.2,52659.59,0.01417313
1630972440,52645.92,52771.31,52659.57,52645.94,0.0022767
1630972500,52645.92,52771.31,52645.92,52676.36,0.00327666
1630972560,52676.34,52710.26,52676.34,52710.26,0.00327592
1630972620,52685.61,52771.31,52710.24,52690.94,0.00327521
1630972680,52674.75,52796.33,52690.92,52674.77,0.00327528
1630972740,52674.75,52710.67,52674.75,52710.67,0.00427597
1630972800,52698.82,53000,52710.67,52715.43,0.0051632
1630972860,52655.59,52715.43,52715.41,52655.61,0.00227551
1630972920,52647.17,52676.57,52655.59,52647.19,0.00973163
1630972980,52603.1,52804.82,52647.17,52603.1,0.20617208
1630973040,52603.1,52676.23,52603.1,52676.23,0.00227779
1630973100,52676.21,52804.82,52676.21,52726.69,0.20327506
1630973160,52726.67,52773.9,52726.67,52750.01,0.00227293
1630973220,52740,52804.82,52749.99,52740.91,0.00227319
1630973280,52740.89,52804.82,52740.89,52776.05,0.00416479
1630973340,52757.64,52776.05,52776.03,52757.66,0.10913419
1630973400,52757.64,52786.22,52757.64,52762.5,0.00227202
1630973460,52732.01,52762.5,52762.48,52732.03,0.00227288
1630973520,52732.01,52733.44,52732.01,52732.51,0.00327385
1630973580,52691.44,52732.51,52732.49,52712.33,0.20516894
1630973640,52681.9,52712.33,52712.31,52681.92,0.00517108
1630973700,52678,52685.14,52681.9,52678.02,0.00227601
1630973760,52673.29,52704.13,52678,52673.31,0.00227568
1630973820,52626.33,52673.31,52673.29,52626.33,0.00327754
1630973880,52616.44,52626.35,52626.33,52625.01,0.00617541
1630973940,52614.11,52804.82,52624.99,52616.24,0.00327813
