Unix time,low,high,open,close,volume
1631656800,46683.59,46935.84,46683.61,46935.84,0.03330821
1631656860,47682.5,47682.5,47682.5,47682.5,0.001
1631656920,46656.04,47682.5,47682.5,47682.5,0.00148981
1631656980,46668.37,46668.39,46668.37,46668.37,0.00107071
1631657040,46698.53,46698.55,46698.53,46698.53,0.00064207
1631657100,46698.53,47682.5,46698.55,46714.67,0.001707
1631657160,46752.44,46752.46,46752.44,46752.44,0.02376596
1631657220,46723.52,46752.58,46752.58,46723.52,0.98128303
1631657340,46682.6,46752.58,46722.43,46717.48,2.16328714
1631657400,46717.48,46752.58,46717.5,46737.83,0.00256551
1631657460,46737.83,47682.5,46737.85,46757.33,0.00149183
1631657520,46757.33,46757.35,46757.35,46757.33,0.00042741
1631657580,46771.55,47682.5,47682.5,46771.55,0.00085048
1631657640,46771.55,47682.5,46771.57,47682.5,0.00063668
1631657700,46803.03,47682.8,47682.5,46803.03,0.02685325
1631657820,46835.48,47778.39,47778.39,46835.48,0.00084919
1631657880,46835.48,46835.5,46835.5,46835.48,0.0004267
1631657940,46851.2,47778.39,46868.76,46851.2,0.00191514
1631658000,46851.2,47778.39,46851.22,46853.65,0.002551
1631658060,46853.65,47778.98,46853.67,46925.57,1.96234036
1631658120,46925.57,47167.03,46925.59,47167.01,3.27106159
1631658180,47032.16,48854.23,47167.03,47032.16,0.00253191
1631658240,47032.16,48854.23,47032.18,48854.23,0.0006293
1631658300,46943.18,48854.23,48854.23,46943.18,0.00084312
1631658360,46943.18,48854.23,46943.2,48854.23,0.0016301
1631658420,46917.66,48854.23,48854.23,46917.66,0.00084346
1631658480,46917.66,48854.23,46917.68,48854.23,0.02289972
1631658540,46904.52,48854.23,48854.23,46904.52,0.00126969
1631658600,46911.04,46911.06,46911.04,46911.04,0.00106518
1631658720,46872.81,48854.23,46872.81,46884.89,0.00190996
1631658780,46884.89,46884.91,46884.91,46884.89,0.00042624
1631658840,46893.36,48854.23,48854.23,46903.16,0.00211362
1631658900,46903.16,48854.23,46903.18,46936.51,0.00169507
1631658960,47000.21,47000.23,47000.21,47000.21,0.00063796
1631659020,46986.97,48854.23,47000.23,48854.23,0.10189742
1631659200,47109.7,48854.23,48854.23,48854.23,0.00146947
1631659380,46994.67,48854.23,48854.23,48854.23,0.00147207
1631659440,47020.16,48854.23,47020.16,48854.23,0.00126709
1631659500,47030.16,48854.23,48854.23,47030.16,0.00126686
1631659620,47059.31,48854.36,48854.23,47059.31,0.10210762
1631659680,47059.31,48854.36,47059.33,47081.4,0.10169035
1631659740,47099.31,48854.36,48854.36,47099.31,0.00264983
1631659800,47073.29,48854.36,47099.33,47073.29,0.00253074
1631659860,45502.87,48952.48,47073.31,45502.87,0.21770476
1631659920,45411.22,45411.22,45411.22,45411.22,0.00551897
1631659980,45411.22,47165.68,45411.22,47165.66,0.07972945
1631660040,47161.31,47166,47166,47161.31,0.10127122
1631660100,47166,48952.48,47166,48952.48,3.8446887
1631660160,44899.24,48952.48,48952.48,44901.19,0.24513912
1631660220,44901.19,44901.19,44901.19,44901.19,0.01558166
1631660280,44901.19,47179.56,44901.19,47179.56,6.65711389
1631660400,47179.56,47255.02,47179.56,47255,0.12142289
1631660460,47083.93,49970.41,47255.02,49970.41,0.32560965
1631660520,47083.93,49970.41,49970.41,47083.93,0.12463362
1631660580,47111.24,49934,49934,47111.24,0.22183594
1631660640,47064.27,49938,47111.26,47064.27,1.78471396
1631660700,47060.81,49970.41,47064.29,49970.41,0.40171642
1631660760,47031.9,49970.41,49970.41,47031.9,2.25520984
1631660820,47031.9,47035.13,47031.92,47035.11,0.12148728
1631660880,47037.04,47042.48,47037.04,47042.48,0.30127446
1631660940,47042.48,47042.48,47042.48,47042.48,0.00021151
1631661000,47042.48,47101.59,47042.48,47101.57,4.0806371
1631661060,47104.81,47104.81,47104.81,47104.81,0.001
1631661120,47045.4,49879.35,49854,47045.4,2.00759112
1631661180,46997.43,47045.42,47045.42,46997.43,0.00106279
1631661240,46997.43,49879.35,46997.45,47046.75,0.22168751
1631661300,46942.98,49870,47084.47,47049.96,0.00714187
1631661360,47049.96,49870,47049.98,47087.22,0.22568941
1631661480,47038.01,47199.67,47199.54,47199.67,0.0099448
1631661540,47073,47199.67,47199.67,47073,0.00084851
1631661600,47065.51,47199.67,47073.02,47065.51,1.0025461
1631661660,47065.51,47199.67,47065.53,47076.91,0.00169758
1631661720,47015.74,47367,47367,47015.74,0.00084855
1631661780,47015.74,47367,47015.76,47367,0.00101324
1631661840,46982.44,47367,46982.44,47008.14,0.00191221
1631661900,46981.37,47367.03,47008.16,46981.37,0.00466955
1631661960,46981.37,47367.03,46981.39,46992.87,0.00227423
1631662020,46985.31,46992.94,46992.89,46985.31,0.53424252
1631662200,46962.9,46992.94,46992.94,46962.9,1.83085094
1631662260,46962.9,46962.92,46962.92,46962.9,0.00042554
1631662320,46954.93,46954.95,46954.93,46954.93,0.00106421
1631662440,46929.38,47087.39,47087.39,46929.38,0.00085097
1631662500,46929.38,46929.4,46929.4,46929.38,0.00042584
1631662560,46929.49,47087.39,46929.49,46956.21,0.00291537
1631662620,46956.21,46956.71,46956.23,46956.71,0.00063824
1631662680,46956.71,47050.01,46956.71,47049.99,6.06042464
1631662740,47049.99,47077.06,47050.01,47077.04,0.81148616
1631662860,47064.59,47087.39,47087.39,47064.59,0.00127376
1631662920,47079.17,47087.39,47087.39,47079.91,0.00148549
1631662980,47079.91,47079.91,47079.91,47079.91,0.021
1631663040,47001.85,47078.97,47078.97,47001.85,4.31106311
1631663100,47012.89,47079.91,47079.91,47012.89,0.00127494
1631663160,47018.39,47079.91,47018.39,47020.23,0.00191253
1631663220,47003.15,47079.91,47020.25,47003.15,0.40355032
1631663280,47003.15,47003.17,47003.17,47003.15,0.00042518
1631663340,47014.02,47016.72,47014.02,47016.72,0.03178264
1631663400,47004.68,47021.86,47016.72,47004.68,0.37991793
1631663460,47004.68,47021.86,47004.7,47021.86,0.0006375
1631663640,47054.47,47088.14,47087.39,47054.47,0.00294274
1631663700,47035.39,47088.14,47054.49,47035.39,0.00169911
1631663760,47017.54,47088.14,47088.14,47017.54,0.00286298
1631663820,47017.54,47112.97,47017.56,47058.35,0.00148619
1631663880,47058.35,47058.37,47058.37,47058.35,0.00042468
1631664000,47076.38,47076.4,47076.38,47076.38,0.00063694
1631664060,47076.38,47147.26,47076.4,47147.24,2.1449222
1631664120,47121.26,47147.58,47147.26,47121.71,0.00190798
1631664180,47121.71,47175.7,47121.71,47175.7,3.28105902
1631664360,47100.27,47175.7,47120.46,47175.7,1.001
1631664420,46971.25,47175.7,47175.7,46971.64,4.07348761
1631664480,46971.64,46971.64,46971.64,46971.64,0.00021215
1631664540,46971.64,46971.64,46971.64,46971.64,0.0004243
1631664600,46971.64,46971.64,46971.64,46971.64,0.00021215
1631664660,46971.64,47012.33,46971.64,47012.33,2.74978902
1631664720,47012.31,47018,47012.33,47018,0.29233604
1631664780,47003.59,47018,47018,47003.59,0.83381643
1631664840,47003.59,47003.61,47003.61,47003.59,0.00042517
1631664900,46966.04,47018,47018,46966.04,2.17339306
1631664960,46966.04,47018,46966.06,47011.03,0.00355175
1631665020,46984.41,47018,47011.05,46984.5,0.00191348
1631665080,46984.5,47053.29,46984.5,47053.27,5.33042473
1631665140,47053.27,47083.5,47053.29,47083.48,2.46106155
1631665200,47083.48,47083.5,47083.5,47083.48,0.00042445
1631665320,47083.55,47102.46,47083.55,47102.44,0.15106086
1631665380,47103.66,47113.11,47103.66,47113.11,0.66127254
1631665440,47113.11,47113.11,47113.11,47113.11,0.00635742
1631665500,47113.11,47161.37,47113.11,47144.39,2.95491408
1631665560,47144.39,47174.66,47144.41,47174.64,0.78084778
1631665620,47174.64,47270.57,47174.66,47229.87,1.78338124
1631665680,47229.87,47229.89,47229.89,47229.87,0.00042314
1631665740,47237.67,47270.57,47270.57,47237.67,0.00084598
1631665800,47150.81,47270.57,47237.69,47150.81,0.54227021
1631665860,47150.81,47270.57,47150.83,47175.99,0.00169428
1631665920,47152.3,47256.21,47256.21,47160.26,0.00211811
1631665980,47121.85,47160.41,47160.28,47121.85,3.28169589
1631666040,47147.63,47147.65,47147.63,47147.63,0.00063596
1631666100,47147.63,47147.65,47147.65,47147.63,0.00042387
1631666280,47256.21,47256.21,47256.21,47256.21,0.00052639
1631666340,47228.56,47256.6,47256.21,47239.85,0.0026417
1631666400,47239.85,47256.6,47239.87,47256.6,0.00116091
1631666460,47214.49,47256.6,47256.6,47256.6,0.0020073
1631666520,47240.01,47256.6,47256.6,47240.01,0.00126905
1631666580,47270.57,47278.5,47270.57,47278.48,0.81178929
1631666640,47278.48,47292.43,47278.5,47292.41,0.47147931
1631666700,47290.5,47290.52,47290.5,47290.5,0.00063404
1631666760,47290.5,47296.08,47290.52,47294.49,0.26262121
1631666820,47219.63,47294.51,47294.51,47219.63,0.00148077
1631666880,47217.37,47217.39,47217.37,47217.37,0.00063502
1631666940,47217.37,47555,47217.39,47555,0.00190137
1631667120,47234.1,47317,47317,47234.1,0.00274821
1631667180,47234.1,47234.12,47234.12,47234.1,0.00094974
1631667300,47205,47234.55,47234.55,47205,2.33148084
1631667360,47185.74,47234.55,47205.02,47188.14,1.27354054
1631667420,47175.22,47234.55,47188.16,47175.22,0.71148188
1631667480,47175.22,47175.24,47175.24,47175.22,0.02142362
1631667540,47175.25,47175.25,47175.25,47175.25,0.0005273
1631667600,47151.2,47174.71,47174.71,47151.2,1.11105976
1631667660,47175.25,47203.85,47175.25,47203.85,2.23069756
1631667720,47203.85,47247.04,47203.85,47247.04,3.47104408
1631667780,47246.37,47389.62,47246.37,47389.62,0.00126831
