Unix time,low,high,open,close,volume
1631138400,45990.72,46088.36,46088.36,45990.72,1.80360416
1631138460,45990.72,46039.85,45990.74,46039.85,2.51238933
1631138520,46039.85,46128.94,46039.87,46128.94,6.08338562
1631138580,46117.48,46155.4,46128.96,46155.4,0.50359958
1631138640,46146.43,46162.63,46155.42,46162.63,0.30461134
1631138700,46162.63,46176.69,46162.65,46170.04,0.14776636
1631138760,46170.04,46236.41,46170.06,46236.41,0.70216354
1631138820,46236.41,46276.27,46236.43,46276.27,2.45237625
1631138880,46190.14,46276.29,46276.29,46209.83,1.51359425
1631138940,46193.37,46231.89,46209.85,46193.37,0.7025943
1631139000,46193.37,46250.1,46193.39,46250.1,0.50402578
1631139060,46250.1,46299.61,46250.12,46299.61,0.72259156
1631139120,46255.28,46300.58,46299.63,46255.28,4.47259052
1631139180,46255.28,46304.21,46255.3,46303.31,0.61337481
1631139240,46303.31,46343.63,46303.33,46329,4.18258815
1631139300,46329,46419.35,46329.02,46419.35,4.90437144
1631139360,46419.35,46443.98,46419.37,46443.98,0.30258301
1631139420,46443.98,46516.35,46444,46516.35,5.23315148
1631139480,46461.09,46533.46,46516.36,46533.46,2.60293525
1631139540,46533.46,46549.34,46533.48,46549.34,0.7635762
1631139600,46549.34,46615.69,46549.36,46615.69,0.60357424
1631139660,46615.69,46651.38,46615.71,46642.52,0.11341005
1631139720,46587.87,46643.98,46642.54,46620.26,3.98257235
1631139780,46608.62,46674.48,46620.28,46674.46,2.03449894
1631139840,46590.06,46674.48,46674.48,46645.17,0.23722329
1631139900,46612.29,46692.72,46645.19,46612.29,1.53356947
1631139960,46589.36,46612.31,46612.31,46598.31,0.3025731
1631140020,46598.31,46650.97,46598.33,46650.97,4.80357288
1631140080,46647.47,46692.8,46650.99,46692.78,3.89865005
1631140140,46660.08,46692.8,46692.8,46660.08,0.00256875
1631140200,46621.2,46660.1,46660.1,46621.2,0.00278325
1631140260,46587.69,46640.61,46621.22,46640.61,1.66257277
1631140320,46610.68,46640.63,46640.63,46610.68,2.34458454
1631140380,46602.21,46641.3,46610.7,46602.21,0.65471344
1631140440,46596.83,46606.07,46602.23,46606.07,0.61235886
1631140500,46580.92,46606.09,46606.09,46581.78,1.5225736
1631140560,46567.32,46581.8,46581.8,46567.32,0.71357461
1631140620,46565.93,46574.08,46567.34,46565.93,0.71357481
1631140680,46565.93,46570.73,46565.95,46570.73,0.00257494
1631140740,46570.14,46580.84,46570.75,46570.14,0.84257445
1631140800,46570.14,46640.83,46570.16,46640.83,3.16193066
1631140860,46599.63,46662.29,46640.85,46662.29,1.54235784
1631140920,46662.29,46764.48,46662.31,46764.48,6.83356771
1631140980,46755.3,46764.5,46764.5,46757.93,0.00470559
1631141040,46700,46757.95,46757.95,46701.33,0.00356655
1631141100,46701.33,46760.64,46701.35,46732.41,0.00256549
1631141160,46701.01,46732.43,46732.43,46701.01,0.00656628
1631141220,46674.01,46701.03,46701.03,46674.01,1.38235433
1631141280,46639,46674.41,46674.03,46639,2.55870743
1631141340,46639,46676.68,46639,46676.68,0.00570955
1631141400,46628.47,46701.2,46676.7,46653.55,0.22256986
1631141460,46628.79,46671.95,46653.57,46671.95,0.00257074
1631141520,46632.31,46671.97,46671.97,46632.31,3.7740608
1631141580,46611.81,46648.82,46632.33,46648.82,0.98471291
1631141640,46616.33,46648.84,46648.84,46616.35,1.00471194
1631141700,46601.67,46616.35,46616.35,46601.67,2.78257251
1631141760,46587.72,46672.66,46601.69,46587.72,0.87257247
1631141820,46580.25,46589.28,46587.74,46580.25,0.5025738
1631141880,46563.36,46580.27,46580.27,46577.5,1.44738917
1631141940,46577.5,46610,46577.52,46598.1,1.30257322
1631142000,46583.06,46601.4,46598.12,46583.06,0.10357325
1631142060,46583.06,46590,46583.08,46590,0.00257393
1631142120,46589.99,46598.21,46590.02,46598.21,0.67767873
1631142180,46598.21,46666.45,46598.23,46666.45,4.93581234
1631142240,46593.5,46667.02,46666.47,46603.57,0.30257177
1631142300,46418.76,46603.59,46603.59,46418.76,9.35672759
1631142360,46416.08,46418.78,46418.78,46416.08,0.00258322
1631142420,46416.08,46499.31,46416.1,46499.31,1.5725809
1631142480,46450,46499.33,46499.33,46496.8,3.10365624
1631142540,46496.8,46530.04,46496.82,46530.04,2.75471633
1631142600,46488.62,46530.06,46530.06,46488.62,0.40357809
1631142660,46451.94,46491.39,46488.64,46451.94,0.30257982
1631142720,46411.34,46451.96,46451.96,46411.34,0.41193573
1631142780,46410.32,46431.39,46411.36,46410.32,0.20473263
1631142840,46410.32,46425.26,46410.34,46413.44,0.275327
1631142900,46413.44,46447.5,46413.46,46447.5,0.30336768
1631142960,46403.73,46447.52,46447.52,46403.73,0.4035826
1631143020,46395.04,46403.75,46403.75,46399.97,0.49458425
1631143080,46368.94,46400.56,46399.99,46374.65,1.97258519
1631143140,46371.16,46397.15,46374.67,46371.16,0.40472835
1631143200,46371.16,46400,46371.18,46389.71,0.30258492
1631143260,46378.18,46399.84,46389.73,46378.18,0.30358455
1631143320,46378.18,46383.44,46378.2,46383.44,0.14236997
1631143380,46329.49,46398.3,46383.46,46398.3,8.80095403
1631143440,46347.32,46398.32,46398.32,46361.64,0.70337047
1631143500,46316.18,46361.66,46361.66,46332.33,1.77258776
1631143560,46310,46332.35,46332.35,46314.88,0.45258869
1631143620,46314.88,46342.41,46314.9,46326.15,0.50258814
1631143680,46318.09,46326.31,46326.17,46318.09,0.83258846
1631143740,46318.09,46339.71,46318.11,46339.71,1.57757637
1631143800,46317.83,46354.89,46339.73,46354.89,1.72358809
1631143860,46321.48,46356.04,46354.91,46321.48,0.30258756
1631143920,46293.21,46321.5,46321.5,46297.44,2.10294171
1631143980,46297.44,46311.92,46297.46,46305.02,1.22573903
1631144040,46280.28,46305.04,46305.04,46280.28,1.25259005
1631144100,46252.23,46280.3,46280.3,46271.16,2.27259174
1631144160,46220.37,46271.27,46271.18,46220.37,1.91259164
1631144220,46220.37,46313.87,46220.39,46313.87,2.06359339
1631144280,46283.08,46313.89,46313.89,46283.41,2.77359002
1631144340,46266.45,46283.43,46283.43,46266.45,1.30359093
1631144400,46241.38,46266.47,46266.47,46241.89,1.85759248
1631144460,46205.28,46251.39,46241.91,46205.28,1.9825938
1631144520,46169.81,46205.3,46205.3,46179.46,0.62911542
1631144580,46179.46,46213.79,46179.48,46183.95,3.05337936
1631144640,46133.75,46183.97,46183.97,46133.75,4.36431766
1631144700,46094.76,46133.77,46133.77,46110.32,3.26260026
1631144760,46040.61,46110.34,46110.34,46040.61,1.48260112
1631144820,46038.55,46054.02,46040.63,46054.02,1.51645533
1631144880,46038.45,46083.7,46054.04,46038.45,3.5946841
1631144940,46038.45,46100.49,46038.47,46100.49,8.32215155
1631145000,46052.85,46100.51,46100.51,46068.6,0.50281849
1631145060,46049.98,46068.62,46068.62,46049.98,2.36247862
1631145120,46020.56,46050,46050,46020.56,3.19427437
1631145180,46005.06,46032.4,46020.58,46005.06,1.46282145
1631145240,46000,46011.42,46005.08,46000.01,0.39325508
1631145300,46000,46035.85,46000.01,46023.01,1.21347029
1631145360,46023.01,46062.14,46023.03,46032.98,3.51303638
1631145420,46014.15,46100.3,46033,46100.3,4.61338725
1631145480,46090.97,46102.93,46100.32,46090.97,1.24259946
1631145540,46044.92,46101.38,46090.99,46083.75,3.18260281
1631145600,46034.11,46083.77,46083.77,46034.11,1.57360331
1631145660,46000,46044.59,46034.13,46044.59,4.70460569
1631145720,46044.59,46140.56,46044.61,46140.56,3.55230465
1631145780,46139.4,46150.17,46140.58,46150.17,1.27359871
1631145840,46129.52,46155.43,46150.19,46155.43,1.40294856
1631145900,46108.26,46155.45,46155.45,46108.26,1.65359841
1631145960,45978.34,46111.38,46108.28,45978.34,6.31029888
1631146020,45905.19,46048.18,45978.36,46048.18,3.0058283
1631146080,46048.18,46228.28,46048.2,46228.28,9.27316918
1631146140,46169.33,46228.3,46228.3,46169.33,0.60259515
1631146200,46105.98,46171.39,46169.35,46105.98,0.60259859
1631146260,46030.94,46106,46106,46030.94,2.76360111
1631146320,45994.99,46030.96,46030.96,46002.78,2.62260605
1631146380,46002.78,46046.21,46002.8,46020.8,5.12260521
1631146440,46003.47,46034.48,46020.82,46003.47,1.00360519
1631146500,46003.47,46070.85,46003.49,46021.12,4.58360449
1631146560,45981.96,46024.31,46021.14,46024.31,2.26260659
1631146620,46003.34,46052.13,46024.33,46003.34,2.60260461
1631146680,46003.34,46024.31,46003.36,46024.31,1.6426063
1631146740,46024.31,46109.15,46024.33,46109.15,6.44238647
1631146800,46026.44,46111.38,46109.17,46026.44,1.70260258
1631146860,46013.62,46031.38,46026.46,46015.79,0.10260558
1631146920,45995.72,46015.81,46015.81,45995.72,0.89260623
1631146980,45995.72,46001.77,45995.74,46001.77,0.27260679
1631147040,45992.8,46033.68,46001.79,46033.68,2.91587207
1631147100,45980,46033.7,46033.7,46015.2,2.03260622
1631147160,45988.61,46021.38,46015.22,45991.55,0.40260664
1631147220,45917.43,45991.57,45991.57,45917.43,4.99195554
1631147280,45917.43,45928.35,45917.45,45926.54,0.20261103
1631147340,45926.54,45983.93,45926.56,45961.5,5.26217425
1631147400,45941.3,45963.18,45961.52,45963.18,0.40260942
1631147460,45963.18,45989.16,45963.2,45973.09,1791.5911736
1631147520,45973.09,46012.66,45973.11,46012.66,2.36260691
1631147580,46000,46024.99,46012.68,46024.99,1.59338932
1631147640,46022.89,46040.66,46025.01,46040.66,2.03260524
1631147700,46006.57,46040.68,46040.68,46006.57,1.20195316
1631147760,46006.57,46022.39,46006.59,46014.42,0.30260585
1631147820,46014.42,46056.51,46014.44,46056.51,2.65260536
1631147880,46056.51,46065.92,46056.53,46065.92,0.72238645
1631147940,46065.92,46315.65,46065.94,46315.65,10.16373007
1631148000,46197.67,46321.39,46315.67,46197.67,1.10259247
1631148060,46142.94,46197.69,46197.69,46142.94,0.50259705
1631148120,46136.9,46176.85,46142.96,46136.9,0.70259767
1631148180,46076.08,46136.92,46136.92,46076.08,3.79259955
1631148240,46076.08,46125.88,46076.1,46104.65,0.70260083
1631148300,46059.74,46111.38,46104.67,46059.74,1.78195084
1631148360,46038.59,46059.76,46059.76,46038.59,2.33260338
1631148420,46037.31,46039.06,46038.61,46037.31,0.17360449
1631148480,46037.31,46120.48,46037.33,46048.56,7.24238563
1631148540,46048.56,46086.06,46048.58,46086.06,0.4026031
1631148600,46086.06,46130.97,46086.08,46130.97,1.56238433
1631148660,46130.97,46218.96,46130.99,46218.96,7.42259747
1631148720,46208.05,46218.98,46218.98,46208.05,0.10259443
1631148780,46208.05,46309.21,46208.07,46280.4,2.81259175
1631148840,46253.88,46291.39,46280.42,46278.4,2.07449033
1631148900,46272.13,46289.09,46278.42,46289.09,0.14994606
1631148960,46289.09,46316.26,46289.11,46316.26,0.80237453
1631149020,46279.85,46316.28,46316.28,46279.85,0.30358995
1631149080,46277.81,46318.78,46279.87,46318.78,2.51690412
1631149140,46318.78,46354.65,46318.8,46354.63,2.4323724
1631149200,46296.88,46355.55,46354.65,46296.88,0.711485411631149260,46280.01,46311.39,46296.9,46291.86,0.20259032
1631149320,46280,46291.88,46291.88,46282.6,0.10259063
1631149380,46260.22,46282.62,46282.62,46260.22,1.47266797
1631149440,46251.32,46269.35,46260.24,46269.35,0.66316055
1631149500,46256.98,46301.52,46269.37,46301.52,2.6735917
1631149560,46243.53,46311.31,46301.54,46243.53,2.33258972
1631149620,46212.71,46243.55,46243.55,46223.94,2.77259392
1631149680,46223.94,46263.27,46223.96,46263.27,1.36259344
1631149740,46263.27,46285.93,46263.29,46282.86,1.62259114
1631149800,46240.98,46282.88,46282.88,46240.98,0.40259108
1631149860,46240.98,46264.78,46241,46264.78,0.20259282
1631149920,46213.44,46264.8,46264.8,46213.44,1.47259272
1631149980,46165.17,46213.46,46213.46,46176.49,4.03337989
1631150040,46144.02,46176.51,46176.51,46144.02,1.62259737
1631150100,46131.99,46144.04,46144.04,46131.99,0.66259868
1631150160,46096.61,46132.01,46132.01,46096.61,2.05359988
1631150220,46079.49,46096.63,46096.63,46079.49,1.31260144
1631150280,46052.09,46081.38,46079.51,46053.76,1.23260309
