Unix time,low,high,open,close,volume
1630620000,49806.64,49852.4,49852.4,49806.64,0.00440821
1630620060,49815.16,49954.98,49954.98,49815.16,0.00240652
1630620120,49815.18,49954.98,49815.18,49822.85,0.00240605
1630620180,49821.22,49832.19,49822.87,49821.22,0.00240652
1630620240,49792.51,49954.98,49954.98,49792.51,0.00240661
1630620300,49783.3,49792.53,49792.53,49783.3,0.00240846
1630620360,49777.98,49954.98,49783.32,49777.98,0.00240799
1630620420,49770.41,49778,49778,49770.41,0.00220859
1630620480,49770.43,49784.6,49770.43,49784.58,0.00442213
1630620540,49762.04,49784.6,49784.6,49770.79,0.00240936
1630620600,49734.39,49954.98,49770.81,49734.39,0.00642773
1630620660,49725.93,49954.98,49734.41,49725.93,0.00441614
1630620720,49725.95,49726.03,49725.95,49726.01,0.0024114
1630620780,49712.23,49726.03,49726.03,49721.58,0.00241175
1630620840,49721.6,49747.01,49721.6,49746.99,0.00241093
1630620900,49710,49954.98,49954.98,49710,0.0064371
1630620960,49689.18,49722.22,49710.02,49722.2,0.00241238
1630621020,49722.22,49728.42,49722.22,49726.55,0.0044173
1630621080,49712.54,49726.57,49726.57,49716.99,0.00867085
1630621140,49694.99,49717.01,49717.01,49700.98,0.00241265
1630621200,49701,49954.98,49701,49716.99,0.00441882
1630621260,49717.01,50000,49717.01,49723.3,0.4919084
1630621320,49691.47,50000,49723.28,49761.9,0.51765456
1630621380,49761.88,50000,49761.88,49765.38,0.40311887
1630621440,49765.4,49779.43,49765.4,49779.41,0.00240891
1630621500,49763.77,49767.92,49767.92,49763.77,0.00240941
1630621560,49760.01,49764.73,49763.79,49760.01,0.00240958
1630621620,49725.55,49760.01,49760.01,49725.55,0.00241042
1630621680,49696,49727.16,49725.57,49696,0.00522754
1630621740,49670.29,49677.7,49670.31,49677.68,0.00241389
1630621800,49646.88,49677.88,49677.7,49677.86,0.00442341
1630621860,49677.88,49688.38,49677.88,49688.36,0.00241336
1630621920,49688.38,49713.01,49688.38,49712.99,0.0024124
1630621980,49673.18,50000,50000,49673.18,0.00241219
1630622040,49679.38,49695.98,49679.4,49695.96,0.00341329
1630622100,49726.99,50000,49727.01,49740.54,0.00240994
1630622160,49693.73,50000,49740.56,49740.83,0.35531116
1630622220,49740.85,50000,49740.85,49757.5,0.00240904
1630622280,49753.25,49761.35,49757.52,49761.33,0.00240986
1630622340,49748.38,49765.53,49765.53,49748.38,0.00240983
1630622400,49747.75,50000,49748.4,49747.75,0.00441541
1630622460,49736.8,49747.77,49747.77,49736.8,0.00442398
1630622520,49705.47,49736.82,49736.82,49705.47,0.00241175
1630622580,49705.49,50000,49705.49,49727.09,0.00241053
1630622640,49734.99,50000,50000,49759.98,0.00240936
1630622700,49746.79,49760,49760,49746.79,0.00241017
1630622760,49725.64,49746.81,49746.81,49726.58,0.00241126
1630622820,49717.19,49729.94,49726.6,49729.92,0.00442464
1630622880,49729.94,49742.77,49729.94,49730.78,0.00241086
1630622940,49704.89,49730.8,49730.8,49707.99,0.00241221
1630623000,49708.01,49750.74,49708.01,49750.72,0.00441876
1630623060,49737.99,49750.74,49750.74,49737.99,0.00642055
1630623120,49750.16,49765.01,49753.81,49764.99,0.00621921
1630623180,49750.04,50000,49765,49750.04,0.00240884
1630623240,49741.9,50000,50000,49764.99,0.00240908
1630623300,49752.27,49765,49765,49752.27,0.00240973
1630623360,49742.78,49752.29,49752.29,49744.24,0.00241047
1630623420,49729.04,49744.26,49744.26,49730.44,0.0024111
1630623480,49727.53,49734.33,49730.46,49734.31,0.00241112
1630623540,49718.04,49732.66,49732.66,49718.04,4.15803962
1630623600,49684.42,49718.06,49718.06,49684.42,0.00442006
1630623660,49657.53,49664.01,49664.01,49657.53,0.0024145
1630623720,49656.6,49657.65,49657.55,49657.63,0.0024147
1630623780,49638.16,50000,49638.18,49657.62,0.00241375
1630623840,49657.64,49664.56,49657.64,49661.98,0.00567705
1630623900,49654.75,49661.98,49661.98,49658.86,0.00241471
1630623960,49605.65,49625.91,49625.91,49605.65,0.00322094
1630624020,49605.67,49626.01,49605.67,49624.6,0.00241633
1630624080,49618.37,50000,49624.62,49618.37,0.00241481
