Unix time,low,high,open,close,volume
1632607980,40000,42716.23,42560,40000,3.06954041
1632608040,40000,42716.23,42716.23,42716.23,1.06966938
1632608100,40000,42716.23,42682.52,42688.8,0.00310477
1632608160,40000,42716.23,42716.23,42716.23,1.06992804
1632608220,39960,42716.23,42701.94,42716.23,1.07068318
1632608280,39960,42758.94,42701.51,39960,1.71637799
1632608340,42733.38,42743.95,42743.95,42733.38,0.00046795
1632608400,42736.49,42736.49,42736.49,42736.49,0.00023399
1632608460,42749.21,42751.17,42751.17,42749.21,0.00046783
1632608520,42743.19,42743.19,42743.19,42743.19,0.00023395
1632608580,42718.67,42739.31,42739.31,42718.67,0.00046805
1632608640,42720.14,42731.85,42720.14,42731.85,0.00046809
1632608700,42740.46,42740.46,42740.46,42740.46,0.00023397
1632613500,40000,42759.04,40000,42759.04,4.00098446
1632613560,40000,42968.22,42968.22,40000,0.00287774
1632613620,40000,42968.22,42968.22,42968.22,0.00262768
1632613680,40000,42968.22,42762.08,42778.86,0.00309526
1632613740,40000,42968.22,42968.22,42731.09,0.00286181
1632613800,40000,42968.22,42968.22,42751.55,0.00287776
1632613860,40000,42968.22,42968.22,42968.22,0.00262769
1632613920,40000,42968.22,42775.42,42968.22,0.00286137
1632613980,42759.89,42781.37,42781.37,42759.89,0.0004676
1632614040,42753.54,42769.11,42767.87,42753.54,0.00070152
1632614160,42729.74,42735.31,42735.31,42730.1,0.00070203
1632614280,42701.03,42701.03,42701.03,42701.03,0.00023418
1632614340,42695.58,42713.39,42695.58,42713.39,0.00046832
1632614400,42701.29,42705.5,42705.5,42701.29,0.00046834
1632614460,42680.94,42682.25,42682.25,42680.94,0.00046857
1632614520,42685.39,42685.56,42685.56,42685.39,0.00046854
1632614580,42730.19,42763.5,42730.19,42763.5,0.00046786
1632614640,42742.36,42745.37,42742.36,42745.37,0.00046789
1632614700,42754.79,42754.79,42754.79,42754.79,0.00023389
1632614760,42740.43,42757.51,42740.43,42757.51,0.00070176
1632614820,42645.47,42661.28,42661.28,42645.47,0.00046889
1632614880,42653.88,42653.88,42653.88,42653.88,0.00023444
1632614940,42631.76,42650.68,42650.68,42631.76,0.00046902
1632615000,42626.1,42680.59,42670.8,42626.1,0.00070323
1632615060,42652.67,42652.67,42652.67,42652.67,0.00023445
1632615120,42632.89,42642.98,42642.98,42632.89,0.00046906
1632615180,42632.61,42646.77,42646.77,42632.61,0.00046904
1632615240,42596.1,42596.1,42596.1,42596.1,0.00023476
1632615300,42621.36,42621.36,42621.36,42621.36,0.00023462
1632615360,42535.25,42604.11,42604.11,42535.25,0.00070478
1632615420,42519.71,42524.98,42524.98,42519.71,0.00047033
