Unix time,low,high,open,close,volume
1631570400,45145.8,45165.65,45163.73,45145.8,1.26522107
1631570460,45156.89,45184.36,45177.23,45156.89,0.01300618
1631570580,45196.54,45228.94,45213.99,45196.54,0.82843114
1631570640,45207.71,45212.45,45212.45,45207.71,0.00132616
1631570700,45205,45205.02,45205.01,45205,0.00432627
1631570760,45211.73,45221.08,45217.39,45211.73,0.00333926
1631570820,45214.28,45221.22,45220.63,45214.28,0.00066089
1631570880,45165.99,45167.58,45167.58,45165.99,0.01010634
1631570940,45165.99,45165.99,45165.99,45165.99,0.006
1631571000,45104.68,45167.95,45167.95,45104.68,4.01143592
1631571060,45081.93,45105.73,45104.68,45081.93,1.30655143
1631571120,45016,45114.87,45083.9,45016,0.99437955
1631571180,45016.38,45066.56,45016.38,45066.54,3.76512201
1631571240,45015.88,45066.85,45066.85,45015.88,0.01533155
1631571300,45009.99,45016.11,45016.11,45010.01,0.62933199
1631571420,45008.92,45025.26,45025.26,45008.92,0.11333195
1631571480,45008.48,45008.48,45008.48,45008.48,0.002
1631571540,45011.02,45020.74,45011.02,45020.72,0.70410989
1631571600,45022.45,45029.9,45022.45,45029.88,0.39210969
1631571660,45030.82,45056.21,45030.82,45056.19,1.73710904
1631571720,45056.87,45059.63,45056.87,45059.61,0.23210894
1631571780,45031.13,45048.81,45031.15,45048.81,0.00533128
1631571900,45057.86,45059.97,45057.86,45059.95,0.00310894
1631571960,45063.06,45063.06,45063.06,45063.06,0.00322157
1631572020,45063.06,45094.88,45063.06,45094.88,1.76410794
1631572080,45090.93,45106.41,45097.53,45106.39,1.06743738
1631572140,45078.31,45106.72,45106.72,45090.95,0.76165948
1631572200,45073.94,45092.85,45092.85,45073.94,0.26533002
1631572260,45106.72,45118.13,45106.72,45118.13,0.89588623
1631572320,45099.97,45118.63,45118.63,45099.97,0.00232924
1631572380,45071.06,45079.72,45071.06,45071.06,0.0051086
1631572440,45028.56,45071.06,45071.06,45028.56,3.81444411
1631572500,45038,45042.74,45040.4,45042.72,0.00233106
1631572740,45072.15,45076.66,45075.64,45072.15,0.0026602
1631572800,45069.65,45105.66,45076.66,45105.64,2.052995
1631572860,45105.7,45105.7,45105.7,45105.7,0.00301322
1631572920,45105.12,45107.27,45105.7,45105.12,0.08942377
1631572980,45070.6,45105.59,45105.59,45070.6,0.00733005
1631573040,45070.93,45096,45070.93,45095.98,1.43621636
